mean,variance,homogeneity,contrast,dissimilarity,entroy,energy,correlation,ASM
-0.2050539774660013,-0.03357138198508358,-0.02273825385934125,-0.1978423237954536,-0.1978423237954536,0.9149157367981061,-0.026496174740688525,-0.19780275617365514,-0.03356854498242938
-0.22204665324484665,-0.02764963922417341,-0.0005006491170811178,-0.2035545751451658,-0.2035545751451658,0.906408872389817,-0.010232754698523855,-0.2112239082783958,-0.02764611753646422
-0.21462053921908972,-0.03442794665146771,-0.007335252435240445,-0.1955895729678109,-0.1955895729678109,0.9109253885312093,-0.016970265772173507,-0.21196760005908347,-0.03442463845853257
-0.2154123155261761,-0.034153721091821285,-0.006506110229884039,-0.19603030489193915,-0.19603030489193915,0.91059129696131,-0.016358623543370948,-0.21194953129943042,-0.03415038548674889
-0.2255783926580929,-0.028973669221878204,0.006021226409696805,-0.2010700875232494,-0.2010700875232494,0.9048336192200801,-0.006621577683142141,-0.21857108279671664,-0.028969948223447835
-0.2082391844467898,-0.031706821401622884,-0.018235883838991173,-0.19918223056313525,-0.19918223056313525,0.9130529955268766,-0.022924036647295924,-0.20187875505158412,-0.031703853014322304
-0.2246182764805926,-0.02877900749004302,0.00488058155413031,-0.20103133444387966,-0.20103133444387966,0.9051159137812087,-0.007238563326412767,-0.21852265357351197,-0.028775325577019298
-0.2181050877378844,-0.03135352478507745,-0.0033440820181332973,-0.19851679364377303,-0.19851679364377303,0.9086306892892285,-0.013322716070515285,-0.2141215931231304,-0.031350098266941705
-0.2175727579949646,-0.03185763458601024,-0.0038669855342310555,-0.1979614602162428,-0.1979614602162428,0.9089700713198328,-0.013834637538152264,-0.21406091123967244,-0.031854223994316554
-0.20728550944886462,-0.03210732041779017,-0.01953049892395552,-0.19884763193373664,-0.19884763193373664,0.9135466324791257,-0.023900080672584433,-0.2009235680877125,-0.03210439106074493
-0.1979139659683974,-0.038869314417518716,-0.030697628085293933,-0.19243721706076963,-0.19243721706076963,0.918719650386543,-0.03350312344505716,-0.19399446329368109,-0.038866721055055634
-0.2187390463571823,-0.02890058634668444,-0.003233427504141933,-0.20095335816015336,-0.20095335816015336,0.9076897444866033,-0.012342571397997007,-0.21367023434079058,-0.028897162219500266
-0.22066610479819562,-0.02783428568750156,-0.0012716741647780519,-0.20235787770188998,-0.20235787770188998,0.9066968095324298,-0.010734080609300598,-0.21364411063522015,-0.027830798233653867
-0.22005119783399527,-0.02785381069871237,-0.0020410816379860665,-0.20226334486328482,-0.20226334486328482,0.9069385063626724,-0.011220058947054919,-0.21339531917981333,-0.027850348338540554
-0.21097997565238424,-0.03749721220312689,-0.0118918287183291,-0.1930104495989614,-0.1930104495989614,0.9133127624641877,-0.020988389600732637,-0.20844041990187812,-0.037494037189813895
-0.22304620861978494,-0.029196205133554504,0.0031391538836271454,-0.2003265481274076,-0.2003265481274076,0.9058151880104548,-0.008458950926593664,-0.21840730056073168,-0.029192580398601925
-0.22223092513669165,-0.030074704682144213,0.0021860523119165125,-0.19954236424620764,-0.19954236424620764,0.9064475341700827,-0.009387094578144154,-0.21778502642410355,-0.030071107168500352
-0.20560211422042488,-0.03324772333236938,-0.021926742008638516,-0.19804844788838535,-0.19804844788838535,0.9145892290917249,-0.025855665361352104,-0.19861522541892906,-0.0332448629732398
-0.22415126650326633,-0.029105323876540943,0.004584624462174009,-0.2004561147682996,-0.2004561147682996,0.9053238831910299,-0.007531201416096871,-0.21910683354055668,-0.02910165278014386
-0.22393102046169822,-0.0292925647449489,0.004504305461251992,-0.20010127324587032,-0.20010127324587032,0.905412993435822,-0.007642294113170721,-0.21955997587750578,-0.02928889720800987
-0.21821220988894632,-0.028832734952838224,-0.004089111856251421,-0.20111347501785262,-0.20111347501785262,0.9079259021692202,-0.012859582717518851,-0.21287597555507173,-0.028829337162888352
-0.22176522505199606,-0.02745041429150953,-0.002063088207225679,-0.20474341243161173,-0.20474341243161173,0.9068185237827845,-0.011182674902790115,-0.20742336450892107,-0.02744693195711841
-0.20394098690041473,-0.03433016781437688,-0.0240086867127688,-0.197065338728554,-0.197065338728554,0.9155110381138737,-0.02758301538537189,-0.19719013409954586,-0.03432736974428748
-0.20830215227714152,-0.031661617704781084,-0.018376472988626876,-0.19939666848725016,-0.19939666848725016,0.9130755373141022,-0.02300330511121405,-0.20128000060027149,-0.03165865165756653
-0.21746642334580005,-0.02977008349426473,-0.004556021243116578,-0.19993838209147163,-0.19993838209147163,0.908408805413639,-0.013487197935104604,-0.21348561427882298,-0.029766700933587076
-0.2222605400586163,-0.030532958684177183,0.002118129042204162,-0.19932485323542085,-0.19932485323542085,0.9066486839613436,-0.009616064335067143,-0.21717818358522434,-0.030529359869621246
-0.22551581889362105,-0.028348661529960757,0.005823092002899092,-0.201623991140944,-0.201623991140944,0.904656636383477,-0.006501711820585485,-0.2185206046471515,-0.028344949213169282
-0.21701455098634193,-0.030035579395980682,-0.005116422728085751,-0.19969236413319735,-0.19969236413319735,0.9086756726642128,-0.013938233163725453,-0.2131539442713741,-0.03003221385231002
-0.22373329677008505,-0.02920854199449875,0.004010941422663062,-0.20038547617852695,-0.20038547617852695,0.9055465608087713,-0.007927303926024157,-0.21871251850391726,-0.02920488867985549
-0.22368230390483013,-0.029265828334725765,0.004055379421862991,-0.2002304906206449,-0.2002304906206449,0.905550042722128,-0.007915923220869307,-0.21901821111559142,-0.02926217432668467
-0.20723942663715667,-0.03226589575228075,-0.0195316935658405,-0.19868962029640302,-0.19868962029640302,0.9136035380025956,-0.02395702465829032,-0.20096729053354143,-0.03226296626267997
-0.20468979834964318,-0.033790798796010456,-0.02282419727615124,-0.19735323627130064,-0.19735323627130064,0.9150152000642223,-0.026622036141587393,-0.1985939292493882,-0.03378796770884091
-0.20576259391727336,-0.03305752893508234,-0.021854528830515734,-0.19830012164590896,-0.19830012164590896,0.9145029889914639,-0.02574359911259772,-0.19842982918314522,-0.0330546657210314
-0.1971641699813236,-0.03963522893352597,-0.031458147584003504,-0.19167387046861242,-0.19167387046861242,0.9191531108574469,-0.03426401811045027,-0.19365114679712825,-0.03963265851379049
-0.2083426967842069,-0.03987750229797015,-0.015044753734146488,-0.19089547963230724,-0.19089547963230724,0.9149948245777256,-0.023861366164551586,-0.20620312670906513,-0.03987441962317098
-0.2288084639486825,-0.02643287262345356,0.008157145986723601,-0.20516061275314604,-0.20516061275314604,0.9032052312228857,-0.004424382619348467,-0.21494635620231375,-0.02642907630951917
-0.22560135414281923,-0.027841525478445053,0.00564331809808838,-0.2022770142746161,-0.2022770142746161,0.9045253173137485,-0.00642858508509729,-0.21790532322690048,-0.027837818929342322
-0.2038755547407166,-0.034376441941925864,-0.02378329546730362,-0.19678819784692747,-0.19678819784692747,0.9154688247785602,-0.027447951424304604,-0.19803554569470194,-0.03437363981575232
-0.21681461495313928,-0.032581963176119506,-0.004676432037004185,-0.1972283363599312,-0.1972283363599312,0.9094742714752181,-0.014609906552223178,-0.21375610534149228,-0.03257857669537711
-0.22846488741621152,-0.02673946145582141,0.008103991907487994,-0.20453093355135546,-0.20453093355135546,0.9033362840598859,-0.004555729784477874,-0.21588266119533808,-0.026735669012814198
-0.22473388534600655,-0.028645198473549228,0.004949445287420285,-0.20121558083021787,-0.20121558083021787,0.9050450576426833,-0.007148080523720682,-0.21839466265708393,-0.02864151426930732
-0.2254265290890477,-0.027941076852169885,0.0055366381509193525,-0.2020742613198081,-0.2020742613198081,0.9045941824360052,-0.0065264965648977125,-0.21815082105567993,-0.027937374385513015
-0.21724945302146711,-0.031979210173753776,-0.004320360386412783,-0.1978847503642143,-0.1978847503642143,0.9091519126369509,-0.014165565882192248,-0.21369200912975686,-0.031975813314939504
-0.22628469040298113,-0.026988124887715643,0.005828414334449556,-0.20361966020893554,-0.20361966020893554,0.9041512245465918,-0.0060179299834708724,-0.2164651630716721,-0.026984410117330052
-0.22427582313129077,-0.028801628086868907,0.004394509694543061,-0.2010319734220627,-0.2010319734220627,0.9052802349407557,-0.007549264509911522,-0.2181861206290295,-0.028797961434072584
-0.2055587960721057,-0.03324492179707787,-0.02192120919482408,-0.19799719450668737,-0.19799719450668737,0.9145867956629048,-0.025849686524370905,-0.19877573110717361,-0.03324206195397752
-0.2182811009355644,-0.029414548083737533,-0.0035461115969416465,-0.20029645731834023,-0.20029645731834023,0.9079721519594998,-0.012721807847269834,-0.2140045346615541,-0.02941113419775157
-0.2059637676413212,-0.0328875032537531,-0.02120604633032887,-0.19813748751056334,-0.19813748751056334,0.9142714401059219,-0.025256762074915288,-0.1997977614854938,-0.03288462429898307
-0.2244046795643272,-0.028616047302206526,0.004288071914916991,-0.2014439539269336,-0.2014439539269336,0.9052517795660404,-0.007557642061559074,-0.2174611922315621,-0.028612382467435558
-0.22543222880121597,-0.027887892520510434,0.0055034142388759545,-0.2021523778041887,-0.2021523778041887,0.9045853081211547,-0.0065282982024146815,-0.21805135620115412,-0.027884191026357908
-0.21754338453010139,-0.029902941536226454,-0.004377592073251006,-0.19977895620272546,-0.19977895620272546,0.9084034094478751,-0.013422810577750013,-0.2136992150501147,-0.029899553274980537
-0.2128497757765074,-0.035876165166419484,-0.009656652598716639,-0.19446709797355152,-0.19446709797355152,0.9121154824072697,-0.01897808262589989,-0.20994768593008675,-0.035872924362536356
-0.2233788732078337,-0.029357511307256386,0.003716194894854788,-0.20008986101646367,-0.20008986101646367,0.9056901022622929,-0.008157926574834053,-0.21897839568722408,-0.029353868347072074
-0.21949136390507454,-0.028347829274302874,-0.0024411174120130153,-0.201571497659107,-0.201571497659107,0.9072426658332292,-0.011644207076404062,-0.21383077229350966,-0.02834438055371118
-0.21462088142288224,-0.034537239463710914,-0.007395718681964823,-0.19557065599224444,-0.19557065599224444,0.9109848049800991,-0.017053405076708602,-0.211702316309066,-0.0345339320412776
-0.19743697461851473,-0.039377374452282544,-0.03119435099088325,-0.1919474101759916,-0.1919474101759916,0.9190057985895939,-0.034003163085619514,-0.19372431924022745,-0.03937479585008296
-0.21960828663333098,-0.028506747413140864,-0.002370565029499215,-0.20154595370243458,-0.20154595370243458,0.9072845028505535,-0.011665131104381983,-0.21353857052045014,-0.0285032947448811
-0.20754989360881304,-0.03213961748540663,-0.01924188770330205,-0.19890008207031837,-0.19890008207031837,0.9134807660650036,-0.023728381937109827,-0.20088414311657224,-0.03213667807316306
-0.21739832207451826,-0.03203100848357942,-0.004066949968001461,-0.1978013106455394,-0.1978013106455394,0.9090935193019679,-0.014024882779809138,-0.21394213099106982,-0.03202760371391122
-0.21681708682890008,-0.032712932248236466,-0.005300666924887849,-0.19773825201060988,-0.19773825201060988,0.9097288265094923,-0.015081807099171013,-0.21163027026043799,-0.03270955912663924
-0.21715818388632616,-0.029829278034894244,-0.004931334622265442,-0.19984940147050123,-0.19984940147050123,0.9085425760687328,-0.013743568044898293,-0.213355500961852,-0.02982590757749437
-0.21795930111361225,-0.029631925492515643,-0.003928951291898589,-0.20008631725919124,-0.20008631725919124,0.9081688939147053,-0.013042779770724072,-0.2138047785169351,-0.029628523210637414
-0.2257223700624944,-0.027876335824368385,0.005779486233767318,-0.20228282800121655,-0.20228282800121655,0.9044963549771184,-0.006359882439717472,-0.2178789724099568,-0.027872624471915453
-0.2138210889311953,-0.03509326481104396,-0.008327268182808517,-0.19502060555816667,-0.19502060555816667,0.911451351667402,-0.017843280400427017,-0.21123525251277217,-0.03508998571282188
-0.20631997475873398,-0.03277883058136856,-0.020695725398691318,-0.1982149009253363,-0.1982149009253363,0.9140973289908508,-0.02488874102391994,-0.20020831910041273,-0.03277593627705134
-0.20820922945222878,-0.031736088461062496,-0.01838196480708702,-0.1992444609474846,-0.1992444609474846,0.9131035506890753,-0.023030975418028874,-0.2015232471924454,-0.03173312346325374
-0.22478721483955477,-0.028296826156819683,0.0050044050624500356,-0.20147972420758145,-0.20147972420758145,0.9048918862864177,-0.006977213769821797,-0.21858244625891265,-0.028293141908595956
-0.21940116643203256,-0.02919266507116063,-0.0021319211904452036,-0.20057817563148253,-0.20057817563148253,0.9074609259800379,-0.01175593158392133,-0.21463368432112764,-0.0291892061183855
-0.21399825358069194,-0.034902629533197116,-0.008086103988699533,-0.19515722906517033,-0.19515722906517033,0.9113126609498551,-0.017618777001252767,-0.21149309497334715,-0.0348993437423259
-0.19711290954371388,-0.03969674941461101,-0.031501105630146735,-0.19160871006550015,-0.19160871006550015,0.919183375552492,-0.034313269905734,-0.19364774060076817,-0.03969418032651765
-0.21848580294775163,-0.029737035592312933,-0.003077857011381794,-0.19989757669078487,-0.19989757669078487,0.9079474225021801,-0.012543607617747358,-0.21457435911890302,-0.02973360683251367
-0.2279442054758718,-0.027106131493208504,0.007825681516744698,-0.20383702925661348,-0.20383702925661348,0.9035618847476915,-0.004848425337837224,-0.21671239552376823,-0.02710234992052385
-0.21824395473367011,-0.033518624846796595,-0.0023437170709976886,-0.19618794722581748,-0.19618794722581748,0.9091042360206033,-0.013502949535940272,-0.21560393326419067,-0.03351516211737288
-0.2155806411862289,-0.03365446999904484,-0.006241745174402363,-0.19634932181431428,-0.19634932181431428,0.9103298402159524,-0.015997809769011245,-0.2125054015174422,-0.03365112894119443
-0.19450611976063556,-0.0448484525585195,-0.03468102573899553,-0.18769581396082333,-0.18769581396082333,0.9215596171078552,-0.03820805600060864,-0.18907837332184455,-0.04484596180560426
-0.22671906640593295,-0.027652470018060777,0.0069031017849307255,-0.202687815326936,-0.202687815326936,0.9040544764180184,-0.005590945343119636,-0.21797074398497318,-0.0276487217969905
-0.22480659492317467,-0.028762967376243623,0.005145650983054301,-0.20103550780332677,-0.20103550780332677,0.9050247246992886,-0.007067856895068445,-0.21870266374123828,-0.028759277139964012
-0.2272247881781181,-0.027320233277952372,0.007354238807273726,-0.2031661685041863,-0.2031661685041863,0.9037847409187374,-0.005194369913193873,-0.21775078110114335,-0.02731647024723081
-0.20075867253312463,-0.042062377499738644,-0.02591217520695249,-0.1897023430677881,-0.1897023430677881,0.9185759806633653,-0.03156927335682056,-0.19680917079333124,-0.0420596251378215
-0.217783673897418,-0.030014424537980783,-0.003912736935274016,-0.19957716232933342,-0.19957716232933342,0.9083015156995269,-0.01316774469028302,-0.21425758883597154,-0.03001102214393267
-0.2273787652749644,-0.02714162381826574,0.007437329786618676,-0.2034201690544217,-0.2034201690544217,0.9036907929242268,-0.0050793766668936775,-0.21755016090865287,-0.027137857933225467
-0.21758438615793183,-0.03218993163589525,-0.004585317964190953,-0.19843201988898837,-0.19843201988898837,0.909331573785292,-0.014448829951829363,-0.21147253296811833,-0.03218653532934943
-0.22846615216938324,-0.027169924712586186,0.008050127024489253,-0.20429016468525416,-0.20429016468525416,0.9035267795767332,-0.00476474656210711,-0.2154296225610383,-0.027166131225599396
-0.21817763731940465,-0.029313303820814412,-0.003742712310109631,-0.20041658108415952,-0.20041658108415952,0.9079945857728339,-0.012808785853217796,-0.21380908808154142,-0.02930989621942692
-0.22239456730264293,-0.03008603561437119,0.0026546510062807603,-0.1992893382826688,-0.1992893382826688,0.9062945743603344,-0.00908721111443947,-0.2187203094955458,-0.030082425274278304
-0.20572608230367062,-0.0332183004485773,-0.021425277524242902,-0.19781803857563107,-0.19781803857563107,0.9144462643754866,-0.025515131175730402,-0.19970996792986426,-0.0332154278421388
-0.20497835997203995,-0.033626490680359625,-0.022268883391404242,-0.19735728537301786,-0.19735728537301786,0.9148118341683004,-0.02620162749227251,-0.1993982573405192,-0.03362364454566906
-0.1972642905005432,-0.03954476412098559,-0.03133708344101714,-0.19175315105203486,-0.19175315105203486,0.9190945406458347,-0.034153612381878785,-0.19374629793017714,-0.039542190167163045
-0.2174419399476073,-0.03197341585826251,-0.003954324046194987,-0.19779117257833048,-0.19779117257833048,0.9090363732486842,-0.013929537703269499,-0.2141848022423749,-0.03197000829431396
-0.2253913223344612,-0.028363641492835875,0.005847271969004254,-0.2014179197848551,-0.2014179197848551,0.9046474550675566,-0.006481455951514364,-0.2190625376036306,-0.028359930084408583
-0.21852654715687478,-0.028938893315453813,-0.0034304089321189266,-0.20083632211815938,-0.20083632211815938,0.9077616491471652,-0.012476660861065796,-0.21378101848039932,-0.028935476164933947
-0.2237606265445554,-0.02996671815109388,0.004131337673520765,-0.19976307669597662,-0.19976307669597662,0.9057984050068275,-0.008148308803097417,-0.21856487816452388,-0.02996305762512447
-0.20490467502351903,-0.033542700014216324,-0.022916128251575903,-0.19783052661728176,-0.19783052661728176,0.9149521552094052,-0.026599816458148618,-0.1977879131742775,-0.033539869053104625
-0.20701421995019317,-0.032327168846095954,-0.01997601409790172,-0.1987418526729392,-0.1987418526729392,0.9137449125996727,-0.02426778784108029,-0.2003517648288791,-0.032324251689644194
-0.2189040935359499,-0.029124263233775646,-0.0028276485055232174,-0.20063344198668898,-0.20063344198668898,0.9076472168048041,-0.012165969343354335,-0.21423753151660832,-0.029120826696214436
-0.225302424880415,-0.027960348301280316,0.005405808535215043,-0.2020211132064278,-0.2020211132064278,0.9046423127259856,-0.006612835798081588,-0.21817363560250955,-0.027956650266058397
-0.20388329737576527,-0.0343175252426885,-0.023981309333380278,-0.19698832177179004,-0.19698832177179004,0.9154996565711803,-0.02755867466472925,-0.19746747892336033,-0.03431472748767635
-0.2068425117158743,-0.032466603369367984,-0.020037685240601226,-0.19850138614376756,-0.19850138614376756,0.9138107805627241,-0.024353963479611013,-0.2006435552202465,-0.032463689249488205
-0.22445348129823592,-0.028526825224681442,0.0046746377439973764,-0.20118981058571694,-0.20118981058571694,0.9050823959888601,-0.0072651087891526895,-0.21860884581411755,-0.028523151435236208
-0.2239767576206515,-0.02930998650392905,0.004510926390564826,-0.20014505488047585,-0.20014505488047585,0.9054200257386139,-0.007648322090368278,-0.21939945800014718,-0.029306318153130905
-0.21404260431343006,-0.035576734110189245,-0.00797107502747876,-0.19462760928033898,-0.19462760928033898,0.911519937398206,-0.017805819755099126,-0.21129504412315736,-0.03557344150817348
-0.2246152168230211,-0.028876216963137902,0.005183367637310824,-0.2006543290050187,-0.2006543290050187,0.9050449249600665,-0.007072125592125819,-0.2194835475855531,-0.028872527623501995
-0.21774495263952984,-0.03165838990495532,-0.0037147138976966147,-0.19818280817903786,-0.19818280817903786,0.9088526059286189,-0.013666381378480938,-0.21404757701267618,-0.03165497473720441
-0.2148680050622077,-0.03430505843806557,-0.007089794589738986,-0.1957661506695413,-0.1957661506695413,0.9108121233046437,-0.016773783061295438,-0.21194143863155948,-0.03430174218269366
-0.22358289223031155,-0.02952772768266611,0.0037431469827324503,-0.2002207870112747,-0.2002207870112747,0.9057575920118692,-0.008222805410208079,-0.21820165900847344,-0.029524080640393375
-0.20621688208054312,-0.032689235317527425,-0.021167613309904406,-0.19852613588039428,-0.19852613588039428,0.9141912176229531,-0.025167096669730396,-0.1992117655363992,-0.03268635294805988
-0.2132147647753819,-0.030213968111455092,-0.010781189938014512,-0.19988998201079186,-0.19988998201079186,0.9104152344886091,-0.017600138226650915,-0.2086144319283382,-0.03021077748718511
-0.21908466135784932,-0.02882181225943373,-0.0026982439762366604,-0.20095687898189185,-0.20095687898189185,0.9074953044530853,-0.0119739629977544,-0.21418449381603608,-0.028818372081991783
-0.22288915548938026,-0.02933906743743947,0.0030193542351279325,-0.2001307286687317,-0.2001307286687317,0.90590454503914,-0.00858422408167076,-0.21851454829706277,-0.029335446631251382
-0.22538191889429193,-0.028303261799623117,0.005721485118226471,-0.20157370849026804,-0.20157370849026804,0.9046684034197678,-0.006541754025347855,-0.21871598312376714,-0.028299553714428074
-0.2039100153003238,-0.034285874745031815,-0.023898523817970755,-0.19697580299112294,-0.19697580299112294,0.9154672550962646,-0.027492963895567893,-0.19764519633539213,-0.03428307501973236
-0.2233229562608513,-0.029377604880462496,0.003229556217537366,-0.20048479785545134,-0.20048479785545134,0.9058678645634318,-0.008490498857337749,-0.21756279143238552,-0.029373973639029646
-0.20808167759013405,-0.03177360138487938,-0.018508829307899887,-0.19917372015340737,-0.19917372015340737,0.9131512980514541,-0.023124789259714913,-0.20154431949932236,-0.03177064070268907
-0.21663536098052952,-0.030460729878097458,-0.0054027518388461045,-0.19917463832679452,-0.19917463832679452,0.9089148543957845,-0.014270449028608545,-0.21333891258340734,-0.03045737343270658
-0.22342681595013494,-0.029321612023820217,0.003710360974364103,-0.20018676212765188,-0.20018676212765188,0.9056809744149649,-0.008151417987112112,-0.2187999963783348,-0.029317968794622836
-0.21726131391961145,-0.031859953507073595,-0.004329740001175901,-0.19799332741830042,-0.19799332741830042,0.909111112155399,-0.01412648390028453,-0.2136904086423529,-0.03185655734829968
-0.22515043859765707,-0.02850999851282243,0.005381509243684462,-0.20145010817494258,-0.20145010817494258,0.9048591966773363,-0.006835226564827004,-0.21833852592519498,-0.028506299970633923
-0.21815875457732167,-0.03298279919786044,-0.0024083331442921276,-0.19651934977009264,-0.19651934977009264,0.9089230610690123,-0.013329831677253885,-0.2160253009990967,-0.03297934193300244
-0.2252982730880482,-0.027963048073969387,0.005399637462206838,-0.20201968898208963,-0.20201968898208963,0.9046453679822424,-0.006617752318490616,-0.2181672037826862,-0.02795935021707564
-0.22436004210508276,-0.02880750422640101,0.004742858427252676,-0.20079534119067907,-0.20079534119067907,0.9051626020809187,-0.007322748953884695,-0.21902065431640683,-0.028803828525037767
-0.1992643595903418,-0.03782089440186379,-0.029016503505065145,-0.19335525063301373,-0.19335525063301373,0.9179620318257249,-0.032043125441247065,-0.19528839613885554,-0.037818251482324254
-0.21976822375803373,-0.028719339653367437,-0.0017662846106283464,-0.2010425898948399,-0.2010425898948399,0.9071714576499578,-0.011350960348968627,-0.21476559922617364,-0.02871587026310614
-0.22535387913767835,-0.028003945786015408,0.005481460623082096,-0.2019855801418687,-0.2019855801418687,0.904635043864471,-0.006583011477457659,-0.21820426265507997,-0.0280002451475844
-0.22305664530976052,-0.029620356736846754,0.003345912236652638,-0.19983324685218548,-0.19983324685218548,0.9059061000937048,-0.008487141230227898,-0.21880465050476983,-0.029616724844381336
-0.21871846661525773,-0.02887301394391519,-0.0033626964984434147,-0.20106529818674876,-0.20106529818674876,0.9077209475724661,-0.012417577937216323,-0.21334900308977367,-0.02886959311436234
-0.21967260153248583,-0.02869130748964711,-0.0018860619892235146,-0.20105038312661624,-0.20105038312661624,0.9071970460249531,-0.01141461786322714,-0.21474384872192356,-0.028687842175213547
-0.22430255985806527,-0.029034419243880925,0.004492161610492616,-0.20080655207864162,-0.20080655207864162,0.9053375359937798,-0.007577509684823221,-0.21827135589105595,-0.02903074876916367
-0.20341624348482468,-0.034595148071793584,-0.024530745311972163,-0.1967022482578483,-0.1967022482578483,0.9157376872087976,-0.028011125035530268,-0.19718756158063722,-0.03459236720834324
-0.2243389148689984,-0.02852695303424319,0.0045123401611123284,-0.20119491709119378,-0.20119491709119378,0.9051343848855118,-0.007365967997497474,-0.21850177058094022,-0.02852328438255715
-0.20516630213643328,-0.03357216253779962,-0.022003974668697326,-0.1973994126254828,-0.1973994126254828,0.9147230888208826,-0.02601128134409449,-0.1996012345024023,-0.03356930838048976
-0.2196848394351162,-0.028214311966255085,-0.0022489589591938833,-0.2017352033762746,-0.2017352033762746,0.9071343774102197,-0.011475730089988867,-0.21382927307302613,-0.02821085713409027
-0.21407035022325327,-0.03491354913719403,-0.008102172803822071,-0.1952597174576598,-0.1952597174576598,0.9113252049683207,-0.017638672271954568,-0.21117076289351458,-0.0349102627232624
-0.2051462830988111,-0.033431985502258864,-0.022368319752772276,-0.19775382852139434,-0.19775382852139434,0.9147700966783853,-0.02620254121345364,-0.19868417000150906,-0.03342914006679152
-0.20511874792756557,-0.03351087172684478,-0.022438117796903637,-0.19772412847148366,-0.19772412847148366,0.9148161293512604,-0.026276643880754333,-0.19851546331614336,-0.03350802776008134
-0.2107347416546276,-0.03756605994248897,-0.012057347422707821,-0.1927998081648927,-0.1927998081648927,0.9133777737558715,-0.02111045626135538,-0.2087466606840718,-0.03756289146083464
-0.20553042016702983,-0.033178795547049625,-0.02163035951614467,-0.19778327740667279,-0.19778327740667279,0.9144863430904245,-0.025631387329101817,-0.1997728954345268,-0.03317593028322628
-0.22347129151293635,-0.029558585288208154,0.00390722806734276,-0.19988165590594495,-0.19988165590594495,0.9057046326509947,-0.00811534350142548,-0.21914839289470597,-0.029554935709171407
-0.20636569097927557,-0.032743384776382646,-0.020555965515387423,-0.19818088663462985,-0.19818088663462985,0.9140472984526471,-0.024784278163037757,-0.20049571871575356,-0.03274048703355045
-0.20702904892641347,-0.03244120143095126,-0.01979801188199485,-0.19854216344139697,-0.19854216344139697,0.9137375828961344,-0.024191211975773636,-0.200755502102827,-0.03243827969538011
-0.21413059203168913,-0.03475691776175657,-0.008069636520861389,-0.1954181185682461,-0.1954181185682461,0.9112608698006869,-0.01756012133261607,-0.21115373433624718,-0.0347536306810244
-0.2177274307724889,-0.03171320747803689,-0.0036799344754535486,-0.19808766302958145,-0.19808766302958145,0.9088606457033327,-0.013663008933288907,-0.2141919465301834,-0.031709791454718354
-0.20384509099091674,-0.03427048347534109,-0.024052762500577137,-0.19703165489226748,-0.19703165489226748,0.9155017614480859,-0.027588211581222627,-0.1974142150997428,-0.034267688015750496
-0.20798481675491634,-0.03165451479069651,-0.01887258970459191,-0.19943038230298582,-0.19943038230298582,0.9132073440372572,-0.023320285811803777,-0.20086280853485938,-0.031651563834417355
-0.20284781346293312,-0.03510834838857823,-0.024929905254449117,-0.1960309614933382,-0.1960309614933382,0.9160171732927344,-0.028445553364014203,-0.19751804833111905,-0.03510558150496434
-0.2176166619866423,-0.03184479008435551,-0.0038168449901956436,-0.1979803368548496,-0.1979803368548496,0.9089505391737291,-0.013798853012537237,-0.21407133752362384,-0.03184137786667532
-0.20610444354148974,-0.03298691039554116,-0.020958766202605644,-0.19803695739085445,-0.19803695739085445,0.9142409617469522,-0.025132518698547296,-0.2000003844464612,-0.032984023680598426
-0.22428755911810003,-0.028598113531697233,0.004484753027350299,-0.20110207924966347,-0.20110207924966347,0.9051693559933492,-0.0074087698541881394,-0.21856106224926627,-0.028594445768121077
-0.21774362557250806,-0.02954189437942027,-0.004206538031001129,-0.20012979925523375,-0.20012979925523375,0.9082179107741313,-0.013181717056082497,-0.21374603562309216,-0.029538501601559745
-0.22602098504958482,-0.027904294005705096,0.006056131672601227,-0.2023966683327146,-0.2023966683327146,0.9044229449387441,-0.006207583380907613,-0.21765230504419544,-0.02790057246552276
-0.2175800745005153,-0.031874529808618504,-0.0038729269482398153,-0.19796485529954977,-0.19796485529954977,0.9089787086999515,-0.013845689117719188,-0.21400465855973605,-0.031871119166023316
-0.20469347874341148,-0.033681311843920154,-0.023096336743882093,-0.19764000804864743,-0.19764000804864743,0.9150478656825394,-0.02676366221978312,-0.19785457302117784,-0.033678487013070045
-0.21804247914065264,-0.03141195411526282,-0.0033547117273823317,-0.19840308209067156,-0.19840308209067156,0.9086533052277797,-0.013348236150758551,-0.21428123158759294,-0.03140852832478699
-0.19706885388498552,-0.03973712113312578,-0.03155445388866506,-0.19157351457523644,-0.19157351457523644,0.9192093127329515,-0.03436210523161527,-0.19360519584515515,-0.0397345535989316
-0.21928104392340633,-0.028551912943589164,-0.002620167098436364,-0.20132495302520095,-0.20132495302520095,0.9073729779049327,-0.011829940810559754,-0.21389153719047446,-0.028548469888064632
-0.20527435934203128,-0.033433534520237264,-0.0219185376820831,-0.19754789501097503,-0.19754789501097503,0.9146520002726063,-0.025907572922295317,-0.19959152806520986,-0.03343067771879946
-0.21440981957861338,-0.031474585132957665,-0.00817095578421188,-0.198179406494585,-0.198179406494585,0.9101040081326549,-0.01638703865659719,-0.21183148171655516,-0.0314713142745497
-0.2157704631260433,-0.03335672480158399,-0.006300745156790939,-0.1968660324670053,-0.1968660324670053,0.9102486336501804,-0.015935068239778458,-0.21180018315044966,-0.03335338424152328
